music,genre,rating,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
id_32096,"relaxing, ambient, Isochronic, greogrean_chant, nature",8,38,0.383,0.892,9,-5.613,0,0.0758,0.000643,0.767,0.409,0.75,82.979
id_62476,"relaxing, ambient, binucalor, chillout, classic, meditation",2,10,0.504,0.5,2,-11.329,1,0.0377,0.117,0.548,0.137,0.0753,92.042
id_48216,"relaxing, ambient, chillout, classic, meditation",1,32,0.439,0.326,0,-14.278,1,0.0348,0.448,0.000518,0.135,0.548,159.619
id_14701,"chillout, binucalor, greogrean_chant",6,9,0.72,0.48,7,-13.25,0,0.0298,0.151,2.37E-06,0.0391,0.963,92.018
id_60292,"Isochronic, ambient, greogrean_chant, binucalor, chillout, meditation",8,32,0.799,0.762,11,-7.675,0,0.0662,0.0275,0.39,0.369,0.825,99.967
id_45177,"classic, zen, binucalor, greogrean_chant",7,57,0.572,0.348,0,-13.454,1,0.0293,0.438,0.000731,0.235,0.34,73.303
id_15151,"Isochronic, ambient, nature, binucalor, chillout, classic",9,33,0.738,0.728,7,-6.949,1,0.0392,0.393,0.000199,0.409,0.547,104.989
id_8109,"relaxing, ambient, Isochronic, nature, classic",3,33,0.52,0.824,2,-5.608,1,0.037,0.155,0.00049,0.108,0.701,97.487
id_54515,"ambient, Isochronic, nature, binucalor, meditation",4,34,0.569,0.566,7,-7.644,1,0.369,0.122,0.106,0.354,0.459,180.057
id_35007,"relaxing, Isochronic, zen, ambient, binucalor, chillout",3,27,0.682,0.506,11,-8.007,0,0.0605,0.0557,0.0376,0.0452,0.494,90.988
id_31994,"relaxing, zen, chillout, classic, meditation",5,23,0.513,0.689,0,-6.497,1,0.0338,0.0261,0.0205,0.404,0.794,98.4
id_30661,"Isochronic, greogrean_chant, nature, binucalor, chillout, meditation",1,41,0.684,0.792,2,-5.377,1,0.0576,0.508,0.00633,0.069,0.927,98.527
id_79857,"ambient, nature, binucalor, chillout, meditation",7,41,0.437,0.82,11,-5.854,0,0.0341,0.079,4.05E-05,0.633,0.634,107.088
id_12043,"ambient, zen, greogrean_chant, nature, binucalor",7,29,0.408,0.98,4,-0.489,1,0.0456,0.807,0.348,0.287,0.674,150.405
id_19370,"Isochronic, zen, greogrean_chant, nature, binucalor, meditation",7,36,0.719,0.665,4,-7.679,0,0.0278,0.118,0.000875,0.276,0.658,104.99
id_31453,"relaxing, Isochronic, nature, binucalor, chillout, classic, meditation",8,30,0.301,0.972,9,-4.91,0,0.274,0.00674,0.758,0.959,0.495,151.413
id_42701,"relaxing, zen, binucalor, classic, meditation",4,7,0.541,0.674,4,-9.291,1,0.112,0.761,0.863,0.111,0.572,145.952
id_64249,"relaxing, Isochronic, zen, nature, binucalor, chillout",4,25,0.567,0.793,5,-7.004,1,0.0368,0.324,5.27E-06,0.0742,0.441,114.972
id_29434,"Isochronic, zen, greogrean_chant, binucalor, classic, meditation",2,40,0.702,0.206,1,-10.468,1,0.0394,0.835,1.95E-05,0.0932,0.54,122.839
id_4843,"relaxing, ambient, zen, binucalor, chillout, classic",3,45,0.555,0.927,0,-4.167,0,0.0708,0.00155,0.0288,0.209,0.848,156.031
id_79090,"ambient, Isochronic, nature, chillout, meditation",9,19,0.491,0.684,11,-6.978,0,0.0261,0.000103,0.77,0.277,0.715,94.653
id_66681,"Isochronic, greogrean_chant, nature, chillout, classic",1,34,0.624,0.368,11,-11.063,0,0.031,0.0501,0.000544,0.0793,0.613,99.816
id_72305,"relaxing, ambient, Isochronic, greogrean_chant, nature, chillout",9,30,0.559,0.598,2,-6.826,0,0.028,0.355,7.73E-05,0.109,0.228,101.482
id_20479,"relaxing, ambient, zen, greogrean_chant, binucalor, classic",9,30,0.425,0.203,9,-15.87,1,0.0407,0.673,0.849,0.317,0.457,179.267
id_34146,"relaxing, Isochronic, greogrean_chant, nature, binucalor, chillout, meditation",8,18,0.628,0.156,2,-15.72,1,0.096,0.995,0.234,0.109,0.366,135.022
id_78664,"relaxing, ambient, greogrean_chant, nature, classic",1,9,0.559,0.47,6,-6.531,1,0.0356,0.564,1.64E-05,0.134,0.486,171.959
id_47874,"relaxing, ambient, nature, binucalor, classic, meditation",4,31,0.388,0.657,11,-10.176,0,0.0639,0.0472,0.00198,0.299,0.905,185.47
id_40502,"ambient, greogrean_chant, binucalor, chillout, classic, meditation",2,33,0.656,0.396,8,-13.577,1,0.0329,0.817,0.133,0.127,0.798,132.088
id_30950,"Isochronic, zen, ambient, nature, binucalor",6,38,0.291,0.746,9,-5.459,0,0.0412,0.00192,0.000181,0.168,0.429,177.503
id_15081,"chillout, classic, nature, greogrean_chant",6,35,0.357,0.766,5,-6.491,0,0.214,0.0104,0.85,0.149,0.499,176.358
id_83920,"relaxing, Isochronic, zen, greogrean_chant, nature, meditation",8,35,0.561,0.195,0,-17.093,1,0.195,0.962,0.000126,0.337,0.516,80.771
id_89684,"Isochronic, zen, greogrean_chant, binucalor, classic, meditation",9,5,0.504,0.553,9,-10.893,0,0.0405,0.66,0.0835,0.206,0.735,87.896
id_94276,"ambient, zen, greogrean_chant, classic, meditation",8,36,0.406,0.136,10,-16.004,0,0.0411,0.722,0.036,0.121,0.353,123.192
id_10271,"relaxing, Isochronic, ambient, nature, binucalor, meditation",2,16,0.649,0.448,8,-7.6,1,0.0278,0.785,0.00192,0.0953,0.36,80.521
id_41583,"relaxing, Isochronic, zen, nature, binucalor, chillout",5,37,0.54,0.086,2,-16.292,1,0.036,0.758,6.00E-05,0.0953,0.285,89.955
id_80380,"relaxing, ambient, zen, nature, chillout, classic",8,41,0.616,0.728,11,-6.623,1,0.165,0.2,4.83E-05,0.0731,0.773,171.982
id_61276,"relaxing, ambient, greogrean_chant, nature, classic, meditation",5,1,0.574,0.756,5,-5.994,1,0.0292,0.0965,0.000988,0.126,0.711,99.313
id_15761,"relaxing, ambient, Isochronic, greogrean_chant, nature, binucalor, chillout",8,52,0.516,0.157,5,-19.213,1,0.0354,0.876,1.42E-05,0.142,0.783,93.719
id_19903,"relaxing, Isochronic, zen, greogrean_chant, chillout, meditation",2,43,0.535,0.665,9,-6.716,1,0.0424,0.343,0.00426,0.171,0.645,126.624
id_18695,"ambient, zen, Isochronic, greogrean_chant, binucalor, chillout, meditation",7,32,0.644,0.884,11,-3.548,1,0.0443,0.0526,0.00195,0.0639,0.683,115.976
id_77108,"relaxing, ambient, Isochronic, greogrean_chant, nature, chillout",7,21,0.342,0.976,5,-4.585,1,0.199,0.148,0.00553,0.303,0.524,207.906
id_12638,"ambient, greogrean_chant, nature, binucalor, chillout, classic, meditation",5,43,0.632,0.736,0,-13.945,1,0.0481,0.322,0,0.339,0.744,136.373
id_22598,"relaxing, zen, nature, chillout, meditation",3,46,0.656,0.551,2,-14.141,1,0.0889,0.171,0.000155,0.0676,0.773,125.659
id_13405,"relaxing, zen, greogrean_chant, nature, binucalor, meditation",7,64,0.598,0.735,2,-10.882,1,0.0973,0.44,0.000215,0.681,0.615,111.129
id_73595,"relaxing, Isochronic, zen, ambient, binucalor, meditation",5,31,0.596,0.14,0,-13.349,1,0.0273,0.851,0.00198,0.0948,0.431,80.955
id_36652,"ambient, Isochronic, nature, binucalor, classic",3,24,0.655,0.291,7,-10.863,1,0.0777,0.409,5.23E-06,0.103,0.674,114.993
id_70752,"relaxing, Isochronic, zen, greogrean_chant, nature, binucalor",2,23,0.432,0.449,4,-9.577,0,0.0399,0.0151,0.897,0.189,0.474,150.755
id_43584,"relaxing, ambient, greogrean_chant, classic, meditation",8,31,0.472,0.23,5,-18.543,0,0.035,0.472,0.000114,0.141,0.498,93.099
id_77085,"ambient, Isochronic, nature, classic, meditation",1,12,0.701,0.292,11,-17.458,0,0.0461,0.978,0.0275,0.115,0.597,78.9
id_91475,"relaxing, Isochronic, ambient, nature, binucalor, classic",3,34,0.328,0.967,8,-4.975,1,0.155,0.0687,0,0.965,0.152,89.079
id_41023,"relaxing, ambient, zen, Isochronic, nature, meditation",2,51,0.538,0.381,2,-8.119,1,0.0349,0.797,3.56E-06,0.115,0.193,86.023
id_14196,"relaxing, ambient, greogrean_chant, nature, binucalor, meditation",4,32,0.616,0.616,7,-8.662,1,0.0282,0.00104,0.0806,0.178,0.598,117.997
id_37147,"relaxing, Isochronic, zen, binucalor, chillout, classic",8,56,0.543,0.696,7,-4.572,1,0.0426,0.601,0.215,0.384,0.849,92.15
id_37941,"chillout, classic, binucalor, ambient",2,31,0.611,0.688,7,-6.044,1,0.0848,0.00402,1.84E-06,0.15,0.691,119.995
id_48096,"relaxing, ambient, nature, binucalor, chillout, meditation",9,30,0.472,0.747,2,-7.94,1,0.0373,0.0775,0.0252,0.723,0.593,154.794
id_39632,"relaxing, zen, greogrean_chant, nature, binucalor, chillout, classic",5,36,0.653,0.0442,10,-12.269,0,0.0371,0.993,0,0.131,0.346,71.434
id_48797,"Isochronic, zen, nature, binucalor, classic, meditation",5,28,0.417,0.872,0,-8.209,1,0.0713,0.0122,8.25E-05,0.974,0.672,153.289
id_3776,"ambient, Isochronic, nature, chillout, classic, meditation",8,53,0.58,0.573,9,-8.137,1,0.061,0.00305,0.0015,0.182,0.477,121.225
id_30709,"relaxing, Isochronic, nature, chillout, classic, meditation",9,32,0.558,0.322,7,-11.802,1,0.0343,0.754,0.0017,0.11,0.286,73.868
id_40860,"ambient, Isochronic, nature, binucalor, chillout, meditation",5,45,0.657,0.642,7,-12.98,1,0.085,0.926,0.0165,0.12,0.737,110.543
id_52688,"classic, meditation, binucalor, greogrean_chant",3,46,0.66,0.611,7,-11.867,1,0.114,0.231,0.0181,0.0497,0.896,102.167
id_61075,"relaxing, Isochronic, ambient, chillout, meditation",5,38,0.437,0.808,0,-3.76,1,0.0355,0.288,5.38E-05,0.427,0.478,147.108
id_7302,"relaxing, Isochronic, zen, ambient, chillout",9,27,0.495,0.472,3,-9.199,1,0.0404,0.138,0.00032,0.118,0.143,112.519
id_65464,"relaxing, ambient, Isochronic, greogrean_chant, nature, meditation",5,34,0.155,0.733,2,-6.018,1,0.0386,0.0123,0.0315,0.0714,0.646,199.298
id_19484,"relaxing, ambient, classic, chillout",2,31,0.67,0.357,10,-10.512,1,0.0657,0.861,6.14E-05,0.0828,0.834,149.257
id_45487,"relaxing, Isochronic, zen, greogrean_chant, nature, binucalor, chillout",9,17,0.354,0.689,0,-3.504,1,0.0385,0.16,0,0.14,0.41,137.444
id_32743,"ambient, Isochronic, nature, binucalor, chillout",1,29,0.516,0.793,5,-6.203,0,0.041,0.000345,7.82E-05,0.128,0.272,136.005
id_37322,"relaxing, Isochronic, ambient, greogrean_chant, binucalor, chillout, meditation",2,24,0.653,0.711,4,-8.126,0,0.402,0.143,0,0.0961,0.762,92.537
id_42264,"relaxing, ambient, Isochronic, zen, binucalor, classic",2,45,0.374,0.542,0,-8.136,0,0.0552,0.699,8.79E-05,0.102,0.419,183.745
id_10910,"relaxing, Isochronic, ambient, greogrean_chant, classic, meditation",2,34,0.682,0.512,11,-8.003,1,0.0797,0.28,3.52E-06,0.176,0.722,104.247
id_90146,"ambient, greogrean_chant, chillout, classic, meditation",9,51,0.615,0.782,9,-4.683,1,0.0346,0.127,0.00165,0.078,0.902,105.736
id_67990,"ambient, binucalor, chillout, classic, meditation",5,45,0.473,0.461,9,-10.643,0,0.026,0.381,1.44E-06,0.118,0.408,102.116
id_56948,"Isochronic, ambient, zen, greogrean_chant, nature, binucalor, chillout, meditation",4,54,0.598,0.853,9,-5.373,1,0.0545,0.132,0.00297,0.132,0.312,121.988
id_98742,"relaxing, ambient, greogrean_chant, nature, binucalor, classic",2,27,0.561,0.836,9,-8.904,1,0.0913,0.184,0.00355,0.859,0.495,132.041
id_63044,"relaxing, ambient, Isochronic, greogrean_chant, nature, binucalor, classic, meditation",8,4,0.569,0.249,11,-12.789,1,0.0421,0.96,0.305,0.0817,0.462,105.513
id_47380,"relaxing, Isochronic, ambient, nature, classic, meditation",1,34,0.62,0.0827,0,-20.88,1,0.0625,0.368,0.051,0.0621,0.424,145.108
id_73016,"chillout, meditation, binucalor, greogrean_chant",2,36,0.515,0.325,9,-13.498,0,0.0305,0.763,0.912,0.122,0.553,68.804
id_22632,"relaxing, ambient, Isochronic, greogrean_chant, binucalor, chillout, classic",7,26,0.724,0.464,1,-7.383,0,0.0462,0.0898,1.29E-06,0.26,0.599,106.061
id_27882,"relaxing, Isochronic, zen, classic, meditation",8,33,0.589,0.372,5,-10.429,0,0.0299,0.496,0,0.359,0.597,90.738
id_19606,"relaxing, Isochronic, zen, ambient, binucalor, chillout, meditation",2,40,0.762,0.469,6,-7.788,1,0.0402,0.686,0,0.15,0.665,79.03
id_3035,"relaxing, Isochronic, ambient, nature, classic",9,19,0.38,0.539,4,-5.48,0,0.0284,0.505,2.17E-06,0.107,0.53,133.069
id_23312,"Isochronic, zen, ambient, greogrean_chant, nature, chillout, classic",3,45,0.658,0.121,6,-12.142,1,0.0928,0.966,1.69E-05,0.0808,0.383,97.831
id_39334,"zen, greogrean_chant, nature, classic, meditation",5,27,0.728,0.764,4,-7.498,0,0.361,0.37,0.000217,0.0625,0.634,167.58
id_15704,"relaxing, Isochronic, greogrean_chant, chillout, classic, meditation",6,40,0.357,0.658,9,-8.197,1,0.0621,0.0078,0.00274,0.132,0.227,164.221
id_25420,"relaxing, Isochronic, greogrean_chant, nature, meditation",3,53,0.548,0.874,8,-10.147,1,0.0463,0.279,0.0463,0.173,0.966,172.129
id_35783,"Isochronic, zen, nature, binucalor, chillout, meditation",7,34,0.61,0.414,7,-9.503,0,0.0518,0.674,0.00862,0.141,0.509,121.968
id_65504,"relaxing, Isochronic, zen, chillout, classic, meditation",6,30,0.77,0.748,0,-9.103,1,0.0411,0.345,0.155,0.137,0.966,126.155
id_77562,"ambient, zen, Isochronic, binucalor, chillout",7,53,0.675,0.311,9,-11.959,1,0.0525,0.93,0.000261,0.102,0.638,97.159
id_5297,"relaxing, ambient, greogrean_chant, binucalor, meditation",8,50,0.367,0.769,9,-7.258,1,0.0317,0.00032,0.628,0.0631,0.7,173.186
id_43744,"ambient, zen, greogrean_chant, binucalor, meditation",5,28,0.614,0.522,7,-12.964,1,0.0371,0.891,0.000602,0.0753,0.586,69.389
id_89100,"relaxing, ambient, zen, chillout, meditation",5,49,0.593,0.464,7,-16.925,1,0.0374,0.509,0.000214,0.166,0.763,113.001
id_79992,"relaxing, ambient, zen, nature, binucalor, chillout, classic",9,30,0.702,0.633,11,-6.402,0,0.0552,0.0921,0.492,0.0965,0.556,80.02
id_72782,"chillout, ambient, binucalor, relaxing",1,59,0.711,0.483,11,-11.211,1,0.0298,0.434,0.012,0.0284,0.884,91.652
id_72813,"Isochronic, greogrean_chant, binucalor, chillout, classic",7,76,0.545,0.64,4,-9.937,0,0.224,0.00249,0.0304,0.196,0.606,80.544
id_26875,"ambient, zen, greogrean_chant, nature, classic",2,31,0.43,0.852,9,-7.303,0,0.0309,0.0068,0.00011,0.137,0.509,93.375
id_48143,"relaxing, Isochronic, zen, greogrean_chant, nature, chillout, classic",3,41,0.621,0.4,2,-9.383,0,0.0506,0.367,0.0395,0.0692,0.557,171.89
id_35796,"relaxing, ambient, zen, greogrean_chant, chillout, classic, meditation",8,19,0.538,0.563,0,-6.109,1,0.0263,0.501,0,0.239,0.634,79.157
id_52187,"ambient, zen, Isochronic, binucalor, classic, meditation",8,9,0.686,0.493,2,-6.541,1,0.0325,0.529,1.38E-05,0.13,0.637,103.556
id_75981,"relaxing, ambient, zen, greogrean_chant, nature, binucalor, meditation",3,39,0.344,0.56,7,-8.363,0,0.031,0.222,0.00141,0.679,0.345,89.193
id_40038,"relaxing, Isochronic, nature, binucalor, chillout, classic, meditation",1,49,0.894,0.507,7,-6.945,1,0.0564,0.221,0.0661,0.0642,0.916,114.216
id_27985,"ambient, zen, nature, binucalor, classic, meditation",6,54,0.584,0.81,11,-3.092,1,0.0406,0.0188,0,0.313,0.57,119.859
id_62833,"relaxing, Isochronic, binucalor, chillout, classic, meditation",9,9,0.443,0.76,2,-4.507,1,0.0603,0.0295,0,0.0998,0.755,205.267
id_82012,"relaxing, Isochronic, zen, nature, chillout",7,35,0.626,0.582,6,-8.536,0,0.094,0.167,0.000222,0.304,0.911,84.727
id_43442,"Isochronic, zen, ambient, nature, binucalor, chillout",6,8,0.666,0.669,4,-9.415,1,0.0308,0.232,0.0182,0.107,0.879,105.265
id_30554,"relaxing, ambient, greogrean_chant, nature, binucalor",6,29,0.538,0.0814,5,-18.022,1,0.0788,0.989,0.000334,0.0935,0.26,174.765
id_59614,"ambient, zen, Isochronic, chillout, classic, meditation",1,40,0.858,0.16,7,-12.982,0,0.0532,0.8,6.08E-06,0.0901,0.574,110.078
id_4560,"relaxing, Isochronic, greogrean_chant, chillout, classic",9,54,0.563,0.542,9,-10.862,1,0.0962,0.706,3.59E-05,0.355,0.785,133.285
id_68259,"relaxing, zen, greogrean_chant, nature, binucalor, chillout, classic, meditation",7,6,0.547,0.486,0,-8.282,1,0.0404,0.0941,0,0.0761,0.927,135.534
id_45736,"relaxing, ambient, Isochronic, greogrean_chant, nature, classic, meditation",4,51,0.532,0.473,2,-7.179,1,0.0295,0.647,8.03E-06,0.0753,0.345,145.072
id_11487,"relaxing, ambient, zen, Isochronic, nature, chillout, meditation",5,10,0.889,0.361,7,-12.504,1,0.0452,0.031,0.00872,0.0904,0.882,114.866
id_63778,"relaxing, ambient, zen, nature, binucalor, chillout",5,3,0.469,0.297,7,-12.576,1,0.0733,0.908,0,0.0604,0.802,71.683
id_93284,"relaxing, ambient, zen, nature, binucalor, classic, meditation",3,32,0.649,0.71,4,-6.656,0,0.0875,0.424,0.0243,0.118,0.733,149.928
id_7569,"ambient, zen, Isochronic, chillout, meditation",3,40,0.608,0.849,2,-6.66,1,0.0389,0.00371,0.0259,0.112,0.644,101.517
id_97000,"ambient, Isochronic, nature, chillout, classic, meditation",5,38,0.442,0.78,5,-5.576,1,0.0479,0.007,0,0.167,0.666,154.001
id_79911,"ambient, zen, greogrean_chant, binucalor, classic, meditation",3,39,0.26,0.929,0,-5.841,1,0.143,0.343,0.0356,0.139,0.358,81.971
id_37687,"relaxing, ambient, zen, Isochronic, greogrean_chant, chillout, meditation",3,41,0.409,0.849,7,-7.711,1,0.0531,0.102,0.889,0.141,0.904,137.018
id_85993,"Isochronic, zen, greogrean_chant, nature, binucalor, classic",4,19,0.491,0.878,0,-6.668,1,0.0659,0.253,0.212,0.107,0.522,94.419
id_32517,"relaxing, ambient, zen, greogrean_chant, binucalor, meditation",1,37,0.583,0.94,2,-10.566,1,0.0928,0.633,3.26E-06,0.342,0.662,130.221
id_64021,"relaxing, zen, greogrean_chant, nature, chillout, meditation",9,41,0.433,0.242,0,-10.731,1,0.0322,0.353,0,0.118,0.163,139.958
id_78896,"relaxing, ambient, zen, greogrean_chant, chillout, meditation",7,32,0.52,0.459,3,-5.629,1,0.0292,0.316,0.00103,0.076,0.407,154.109
id_89539,"ambient, Isochronic, binucalor, classic, meditation",7,34,0.555,0.393,10,-11.949,1,0.0327,0.965,0.015,0.151,0.782,102.5
id_46325,"Isochronic, zen, binucalor, chillout, meditation",5,12,0.515,0.308,0,-14.711,1,0.0312,0.907,0.0213,0.3,0.501,172.472
id_33883,"ambient, zen, greogrean_chant, nature, chillout, classic, meditation",2,40,0.532,0.548,0,-10.105,0,0.0253,0.0991,0.00141,0.264,0.902,93.765
id_5377,"ambient, Isochronic, zen, nature, binucalor, classic",7,29,0.566,0.251,0,-17.183,1,0.0298,0.752,0.818,0.0764,0.644,96.721
id_6777,"relaxing, ambient, binucalor, greogrean_chant",6,19,0.805,0.737,5,-6.924,0,0.0491,0.544,3.19E-05,0.089,0.823,117.978
id_33298,"relaxing, zen, chillout, classic, meditation",1,26,0.684,0.801,8,-6.975,1,0.0428,0.642,0,0.375,0.807,111.078
id_48210,"ambient, greogrean_chant, binucalor, classic, meditation",3,53,0.553,0.828,9,-4.091,1,0.0609,0.11,0,0.2,0.902,152.638
id_97827,"relaxing, ambient, zen, greogrean_chant, nature, binucalor, classic, meditation",4,39,0.658,0.569,7,-5.574,1,0.0302,0.195,1.22E-05,0.281,0.454,119.949
id_88281,"relaxing, greogrean_chant, binucalor, chillout, meditation",9,49,0.726,0.385,9,-9.047,0,0.121,0.516,0.000924,0.332,0.713,101.704
id_95870,"relaxing, Isochronic, zen, greogrean_chant, classic, meditation",6,37,0.73,0.679,7,-3.994,1,0.0273,0.00209,0.000256,0.114,0.796,111.959
id_52840,"relaxing, ambient, zen, greogrean_chant, classic",7,26,0.43,0.844,0,-6.564,1,0.0577,0.08,0.00161,0.0995,0.595,175.647
id_19741,"ambient, binucalor, classic, greogrean_chant",2,0,0.486,0.771,2,-6.532,1,0.0865,0.11,0.00135,0.334,0.835,100.867
id_57097,"Isochronic, greogrean_chant, nature, chillout, classic, meditation",7,46,0.739,0.669,5,-8.79,1,0.0386,0.0274,0.00464,0.123,0.547,128.26
id_68326,"Isochronic, greogrean_chant, binucalor, classic, meditation",1,47,0.727,0.665,1,-6.453,1,0.0352,0.653,0.233,0.349,0.912,114.979
id_57167,"relaxing, Isochronic, nature, binucalor, chillout, classic",4,45,0.717,0.245,7,-10.908,0,0.0493,0.665,0.000119,0.385,0.502,83.554
id_29552,"relaxing, Isochronic, zen, greogrean_chant, chillout, meditation",6,39,0.656,0.773,1,-9.156,0,0.0363,0.335,0.00142,0.155,0.867,114.979
id_96014,"Isochronic, zen, nature, binucalor, classic, meditation",2,16,0.597,0.702,4,-6.246,0,0.0412,0.156,0.0146,0.266,0.403,158.899
id_83990,"relaxing, zen, greogrean_chant, nature, chillout, classic",5,0,0.749,0.677,10,-5.502,0,0.16,0.121,0.0568,0.507,0.242,140.015
id_74225,"relaxing, Isochronic, ambient, zen, chillout, classic",6,35,0.718,0.676,6,-7.442,0,0.0307,0.219,0.000167,0.338,0.595,97.027
id_81370,"relaxing, nature, binucalor, chillout, meditation",6,47,0.862,0.707,0,-6.742,1,0.0324,0.0947,0.00665,0.124,0.863,122.21
id_32302,"ambient, nature, binucalor, chillout, classic, meditation",3,52,0.635,0.454,0,-9.457,0,0.0393,0.417,4.02E-05,0.0816,0.531,79.097
id_26439,"relaxing, ambient, zen, Isochronic, greogrean_chant, binucalor, chillout, meditation",2,38,0.68,0.604,4,-9.241,1,0.115,0.386,0,0.43,0.79,125.529
id_85440,"Isochronic, ambient, greogrean_chant, nature, chillout, classic, meditation",8,41,0.67,0.554,7,-9.047,1,0.0344,0.0156,0.557,0.208,0.482,110.025
id_84618,"ambient, zen, greogrean_chant, binucalor, chillout, classic",4,36,0.583,0.532,5,-5.762,0,0.0558,0.212,0.00256,0.0695,0.724,184.111
id_96886,"relaxing, Isochronic, zen, greogrean_chant, nature, chillout, classic, meditation",1,0,0.369,0.537,0,-8.551,1,0.0436,0.811,3.75E-05,0.216,0.943,164.275
id_19084,"Isochronic, greogrean_chant, nature, binucalor, classic, meditation",9,54,0.753,0.39,6,-7.294,0,0.0403,0.371,0.000815,0.125,0.374,136.747
id_47802,"ambient, Isochronic, greogrean_chant, nature, binucalor",8,49,0.69,0.494,9,-9.147,0,0.0275,0.407,3.79E-06,0.114,0.84,127.314
id_60419,"ambient, binucalor, chillout, classic, meditation",2,13,0.728,0.652,9,-5.158,0,0.0264,0.518,0,0.0699,0.627,96.518
id_69448,"relaxing, ambient, greogrean_chant, binucalor, meditation",2,40,0.573,0.946,5,-4.872,1,0.0895,0.182,0.000205,0.161,0.882,160.788
id_24641,"relaxing, ambient, zen, Isochronic, greogrean_chant, nature, classic, meditation",1,37,0.473,0.766,7,-7.95,1,0.0448,0.00141,0.0483,0.201,0.759,98.466
id_34293,"ambient, Isochronic, zen, greogrean_chant, classic",2,28,0.556,0.87,7,-4.816,0,0.166,0.162,0.463,0.0941,0.955,169.826
id_38507,"ambient, zen, nature, Isochronic",2,59,0.711,0.483,11,-11.211,1,0.0298,0.434,0.012,0.0284,0.884,91.652
id_36192,"relaxing, Isochronic, greogrean_chant, nature, chillout, classic",7,39,0.442,0.749,7,-4.692,1,0.229,0.562,8.07E-06,0.323,0.774,208.634
